203.918 , 313.919 , 504.635 , 139.118 , 141.106 , 201.896 , 134.611 , 86.065 , 235.722 , 222.518 , 339.303 , 465.887 , 356.423 , 396.659 , 474.604 , 135.697 , 162.054 , 142.939 , 388.479 , 374.447 , 377.539 , 339.303 , 404.874 , 304.596 , 269.807 , 261.64 , 305.217 , 206.159 , 86.065 , 311.398 , 55.282 , 60.202 , 112.839 , 100.938 , 107.432 , 359.136 , 418.532 , 204.612 , 173.65 , 46.748 , 0 , 443.33 , 129.29 , 139.911 , 220.799 , 367.607 , 457.468 , 490.203 , 252.409 , 417.05 , 0 , 
659.009 , 413.196 , 441.528 , 366.238 , 583.799 , 644.589 , 546.48 , 475.352 , 339.99 , 268.261 , 279.73 , 402.779 , 455.701 , 291.073 , 369.018 , 312.066 , 604.748 , 374.444 , 325.372 , 286.003 , 319.446 , 279.73 , 232.798 , 350.533 , 315.744 , 360.917 , 351.154 , 237.168 , 475.352 , 134.326 , 391.03 , 449.489 , 571.178 , 375.544 , 555.242 , 437.888 , 355.424 , 307.516 , 410.662 , 489.441 , 443.201 , 0 , 518.572 , 335.795 , 194.972 , 107.366 , 177.839 , 366.568 , 695.193 , 107.799 , 0 , 
232.583 , 290.749 , 516.174 , 254.075 , 188.887 , 249.677 , 52.677 , 43.424 , 209.92 , 273.237 , 353.631 , 477.425 , 330.622 , 410.987 , 488.932 , 211.067 , 228.923 , 245.905 , 400.017 , 388.776 , 389.077 , 353.631 , 419.202 , 316.135 , 320.526 , 235.838 , 316.755 , 281.53 , 43.424 , 386.769 , 130.652 , 73.438 , 144.751 , 215.895 , 128.815 , 333.334 , 430.07 , 240.913 , 133.863 , 138.793 , 126.095 , 515.382 , 0 , 211.963 , 292.851 , 475.947 , 493.044 , 489.388 , 302.495 , 489.102 , 0 , 
355.59 , 248.35 , 412.267 , 227.65 , 280.381 , 341.17 , 243.061 , 171.933 , 170.153 , 129.955 , 246.935 , 373.518 , 290.854 , 304.291 , 382.235 , 27.104 , 301.329 , 231.471 , 296.111 , 282.079 , 285.17 , 246.935 , 312.505 , 212.228 , 177.438 , 196.071 , 212.848 , 98.754 , 171.933 , 203.992 , 87.611 , 146.07 , 267.759 , 189.47 , 251.823 , 293.567 , 326.163 , 139.043 , 145.823 , 186.022 , 139.738 , 335.634 , 215.108 , 0 , 113.103 , 259.911 , 349.772 , 382.507 , 391.73 , 309.354 , 0 , 
436.478 , 259.098 , 396.474 , 313.61 , 361.268 , 422.058 , 323.949 , 252.821 , 185.891 , 114.162 , 231.141 , 357.725 , 301.602 , 288.497 , 366.442 , 89.535 , 382.217 , 317.431 , 280.317 , 266.286 , 269.377 , 231.141 , 296.712 , 196.435 , 161.645 , 206.819 , 197.055 , 82.961 , 252.821 , 160.823 , 168.499 , 226.958 , 348.647 , 275.43 , 332.711 , 283.789 , 310.37 , 153.417 , 207.431 , 266.91 , 220.697 , 194.894 , 296.068 , 113.291 , 0 , 217.017 , 334.214 , 366.949 , 472.689 , 266.459 , 0 , 
583.287 , 308.116 , 335.761 , 460.418 , 508.077 , 568.867 , 470.757 , 433.027 , 277.203 , 203.663 , 173.964 , 297.012 , 298.917 , 185.306 , 263.251 , 236.344 , 529.025 , 464.239 , 219.605 , 180.236 , 213.679 , 173.964 , 127.031 , 190.286 , 155.388 , 255.837 , 190.906 , 161.445 , 433.027 , 57.928 , 315.307 , 373.767 , 495.455 , 422.238 , 479.519 , 277.641 , 249.657 , 242.743 , 345.89 , 413.718 , 367.985 , 107.413 , 475.884 , 260.579 , 217.41 , 0 , 72.144 , 260.872 , 619.977 , 81.133 , 0 , 
674.641 , 325.214 , 313.797 , 550.279 , 597.938 , 658.728 , 542.386 , 450.125 , 294.301 , 220.761 , 151.999 , 275.048 , 275.801 , 163.342 , 241.287 , 326.205 , 618.886 , 554.1 , 197.64 , 158.272 , 191.715 , 151.999 , 105.067 , 207.384 , 172.486 , 272.935 , 208.004 , 251.306 , 450.125 , 120.967 , 405.168 , 463.627 , 586.809 , 512.099 , 570.873 , 254.525 , 227.693 , 259.841 , 362.988 , 503.579 , 441.824 , 177.384 , 492.544 , 349.456 , 333.662 , 71.617 , 0 , 227.209 , 693.816 , 151.104 , 0 , 
670.984 , 274.997 , 266.594 , 583.015 , 627.288 , 688.078 , 538.729 , 446.468 , 280.973 , 253.497 , 135.829 , 227.846 , 248.473 , 78.014 , 4.53 , 358.94 , 667.325 , 586.836 , 150.438 , 111.069 , 144.513 , 135.829 , 134.139 , 173.665 , 205.437 , 259.606 , 173.239 , 284.042 , 446.468 , 309.696 , 437.903 , 473.77 , 583.152 , 544.835 , 567.216 , 227.197 , 180.491 , 292.577 , 359.331 , 536.315 , 472.121 , 366.535 , 486.449 , 379.753 , 363.959 , 260.768 , 238.804 , 0 , 738.012 , 340.255 , 0 , 
126.451 , 539.68 , 767.736 , 339.361 , 117.45 , 64.755 , 250.575 , 297.841 , 461.483 , 474.51 , 605.194 , 728.987 , 582.184 , 662.55 , 740.494 , 387.689 , 90.762 , 263.786 , 651.58 , 640.338 , 640.64 , 605.194 , 670.764 , 567.697 , 521.799 , 487.401 , 568.317 , 458.152 , 297.841 , 563.39 , 307.274 , 283.176 , 156.703 , 301.181 , 178.429 , 584.897 , 681.633 , 492.475 , 385.426 , 210.532 , 255.299 , 697.992 , 303.079 , 394.573 , 475.461 , 622.27 , 712.13 , 741.481 , 0 , 671.712 , 0 , 
632.73 , 386.917 , 415.248 , 509.861 , 557.52 , 618.31 , 520.2 , 449.072 , 313.711 , 241.981 , 253.451 , 376.499 , 429.421 , 264.793 , 342.738 , 285.786 , 578.468 , 430.559 , 299.092 , 259.723 , 293.166 , 253.451 , 206.518 , 324.254 , 289.464 , 334.638 , 324.874 , 210.888 , 449.072 , 108.046 , 364.75 , 423.209 , 544.898 , 471.681 , 528.962 , 411.608 , 329.144 , 281.236 , 384.382 , 463.161 , 417.025 , 107.894 , 492.396 , 309.619 , 266.45 , 81.19 , 151.663 , 340.392 , 669.017 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
FuelPrice , 14.84 
FuelConsumptionEmptyTruckPerKm, 0.42
FuelConsumptionPerTonPerKm, 0.01
 LabourCostPerHour, 469
OtherDistanceDependentCostsPerKm, 3.55
OtherTimeDependentCostsPerHour, 199
TimeTonService, 0.1
 Revenue, 100
 

!Freight order 1  has pickup in  Rennebu and delivery in  Tanem
!Freight order 2  has pickup in Sistranda and delivery in  Kongsvinger
!Freight order 3  has pickup in Beitostølen and delivery in  Vinjeøra
!Freight order 4  has pickup in  Drammen and delivery in  Fossbergom
!Freight order 5  has pickup in Beitostølen and delivery in Nesbyen
!The vehicle has startdepot Vinstra
